Unnamed: 0,nose_to_nose,noseA_to_rearB,noseB_to_rearA,proximity,velocity_A,velocity_B,angle_AtoB,angle_BtoA,speed_diff
-1.7282267928184014,0.5973752778162975,0.09807340346512793,0.14713308418682827,-0.00479527249098292,-0.41727170747701786,1.3404670170233777,-1.4618072527374701,-0.8721926753032876,0.9425231419529779
-1.7279984933741719,0.7965304498552532,0.031142698156130837,0.347225826361282,0.058640976490734506,-0.46944845523209894,-0.44311037357659955,-1.3830830450847642,-1.4093603820698624,-0.5168546556893372
-1.7277701939299421,0.7967498800759408,0.03129313417422087,0.34782238184545855,0.05867917509611244,-0.3083351795890882,1.429758130527327,-1.3834975901429771,-1.4096727632104071,0.9205767654092757
-1.7275418944857126,1.0391552971488673,0.0565310875912897,0.6384878285379385,0.26782080531622826,-0.46636907118598486,-0.44297325306167845,-1.1398163322899213,-1.377775310735647,-0.5142167787395008
-1.7273135950414829,1.0392918407301601,0.0566695395091715,0.6384796000636679,0.26821857713165004,-0.46866031893528115,-0.44339939915374366,-1.1366504033362141,-1.3779876867046585,-0.5159055629893811
-1.7270852955972533,1.039347959346684,0.0566920134520152,0.6386513682220152,0.26842974994942564,-0.09918160197910873,1.8499285596484532,-1.135700876244653,-1.3779478854771159,1.0886787147026102
-1.7268569961530236,0.9711706123476863,0.005602298580532209,0.8099257879091452,0.4853407758178545,-0.46561385468871463,-0.4430758766286588,-0.005330259211661708,-1.4179233580536912,-0.5134546772253807
-1.726628696708794,0.9710070506545185,0.005501550361233983,0.8124557206273785,0.4855622793681526,0.09265634419333342,0.22240063435125512,0.0035599188530819,-1.4181786048016984,-0.45850741570192055
-1.7264003972645643,1.077079725899258,0.19626088917933082,0.8549851598551228,0.6105185725822814,-0.46019794003608405,-0.43888538158750706,-0.6643401638114289,-1.222851936762804,-0.5121533577551186
-1.7261720978203348,1.0770560194292758,0.19626446520951404,0.8548528078201564,0.6093368776397083,-0.45981825071962007,-0.4413689538302698,-0.6812556599630242,-1.2239915178661391,-0.5097146303847189
-1.725943798376105,1.0774884654508639,0.19633793999247437,0.8552519974579035,0.6106273782177387,-0.22205688338633525,0.3729145290985628,-0.6620380725894879,-1.2239826485919356,-0.04985282397703845
-1.7257154989318753,1.1282146965392403,0.19103207757773097,0.9400648108389507,0.7283018154388388,-0.4701893738392814,-0.4406926263371931,1.4228864488274133,-1.1079398092668604,-0.5156413168905485
-1.7254871994876457,1.1276993259859323,0.19033362369883966,0.9420318979602293,0.728099500591525,-0.32287683707985865,0.1370398214889896,1.422717411287557,-1.1083269181070678,-0.15906140395396975
-1.725258900043416,0.9295869967507725,0.11572086180131579,0.8341597954212928,0.6618329213056937,-0.4699820964334988,-0.43964085761644367,1.5859898263898329,-0.9645635392684814,-0.5149376923450072
-1.7250306005991864,0.9852682685782332,0.1754842593789363,0.8347002561064524,0.6622478604756902,-0.3034308135812303,-0.43862582510281223,1.0827662078229587,-0.9646367401325617,-0.37218191085798824
-1.7248023011549567,1.0392382873846364,0.22947384873326204,0.8342592046683904,0.6460178939940221,0.7924163337113735,0.4259712354118849,-0.45094578507081823,-0.9683493099635914,-0.12298979933660456
-1.7245740017107272,0.8261692722530616,0.38646922302372977,0.4309634459803156,0.44189850609879094,-0.47079510580719397,-0.4430608547444269,-0.9093982872988879,-0.3938653985116195,-0.5171013278986696
-1.7243457022664974,0.8261550159232398,0.3864786736024413,0.4309233379770663,0.441975657351077,0.07346120048495555,0.23883428849148197,-0.9094513072405557,-0.3936852804620028,-0.427451743498279
-1.7241174028222679,0.7331710098096749,0.4662774223322224,0.2946916155799229,0.37195308564622875,-0.47031734054591673,-0.25201744806521237,-1.1155400054430402,-0.2381762261001474,-0.35605326384320823
-1.7238891033780381,0.7332287752971223,0.4662112205691672,0.29472203359037596,0.39306444502940124,-0.46939089218588126,-0.4435620869925337,-1.1139499638988537,-0.20154321993506608,-0.516421378260143
-1.7236608039338086,0.7332882779156304,0.4662770069974026,0.29426043385914896,0.39296630301684315,0.17997809530495398,1.1482392130499914,-1.113491853468548,-0.2016659525956028,0.24594914189739062
-1.7234325044895789,0.6292806794089671,0.5467559567433214,0.1469391266186564,0.42933740999078984,-0.46986708958944046,-0.44317507207941836,-1.4383713499701964,0.17838534617946566,-0.5171743393350269
-1.7232042050453493,0.60464883197985,0.5226705011953255,0.14684716067867704,0.4292363670787597,0.35234329693944166,2.009966320009049,-1.4224936985260197,0.17823522025126023,0.8201657658018705
-1.7229759056011196,0.41675676093692815,0.702894690917039,-0.10955433920289662,0.2335352705639296,-0.46991483846066723,-0.44349518253482145,-1.4230325378928206,0.2726077096080577,-0.5169464728749574
-1.72274760615689,0.41672852802985066,0.7028681441889711,-0.10955807613797353,0.23343204928362304,-0.470317340545913,-0.443376488474531,-1.4230687811977616,0.2727614442954101,-0.5174067386491679
-1.7225193067126603,0.4167635919109792,0.7028642537475298,-0.10953150219666169,0.23336208842533168,0.06368789558867974,2.5059351958502623,-1.4229724964606894,0.2726864068925908,1.4975062002627673
-1.7222910072684308,0.10537358670734849,0.5350617398818499,-0.34856961064359054,0.05214812371427401,-0.4704593580719254,-0.4416723345921713,-1.2279682994295895,0.44699766624977416,-0.5162279575732103
-1.722062707824201,0.10491858409031912,0.5350098151284363,-0.3490050783198413,0.05221437452158803,0.347491875822099,1.37374190412298,-1.2283192387714401,0.4452742686270261,0.28674926645494464
-1.7218344083799715,0.025641858551254178,0.40586474934838446,-0.4330193711532923,0.016518046940599482,-0.47062946787287,-0.4427173075558354,-0.845781904196863,0.37808289747244544,-0.5169590757160851
-1.7216061089357417,0.02534310789828548,0.40561325187122077,-0.4330334125015782,0.01661409019869902,-0.4681264864624717,-0.44313006671254856,-0.8449579000309595,0.37820653764705475,-0.5156558244996824
-1.7213778094915122,0.025513907766913226,0.40590102093699826,-0.43313706237795324,0.016707830172678854,0.6319602486770908,2.4523239336867526,-0.8460875102599933,0.37813341667888933,0.9440082591780236
-1.7211495100472824,0.01713890453302793,0.09462641042427156,-0.37557087289198615,-0.26976658192393516,-0.4701563113102213,-0.43421304397697413,-0.5859439546999833,-0.008840549440121113,-0.5101941564709955
-1.720921210603053,0.01695184241630696,0.09310755757049756,-0.37581443335457415,-0.2707474776088797,0.9660606969723736,0.6546795414236147,-0.5861347667946608,-0.01027309341257501,-0.16101705552307746
-1.7206929111588232,-0.05583682959946091,0.017463482049038376,-0.40118381842639483,-0.22777596545701856,-0.4682246775506102,-0.44160708498154444,-0.32479994297085457,0.0806424071319996,-0.5170309004233937
-1.7204646117145936,-0.055888499129730755,0.03514479290446722,-0.4013370213663219,-0.22726775109116956,-0.46749308949945445,-0.4391903337701023,-0.32377471557479975,0.0809628687702597,-0.516782720282546
-1.7202363122703639,-0.05586796152472111,0.0437971920571591,-0.40133354428327506,-0.22704864671598263,0.13303028855823942,-0.16577862547263464,-0.32415830192284145,0.08207286708975527,-0.2124896787635906
-1.7200080128261344,-0.16587632262748242,-0.06554145123531997,-0.625037483063289,-0.20002618488974105,-0.47062946787286714,-0.44341740740055335,-0.06444538625815004,0.20342792678270824,-0.5175508199812845
-1.7197797133819046,-0.1658765352814817,-0.06587213558911478,-0.6248447046367288,-0.20001082132677184,2.071276874062568,0.5044621961168559,-0.06442631734669248,0.20331578783155338,0.9543033674384367
-1.719551413937675,-0.703846337468354,-0.5141040517796185,-0.8548895236052767,-0.46583109398908584,-0.46604235796372495,-0.4435765570073084,0.3163327170735216,0.6133450600464135,-0.513414682006454
-1.7193231144934453,-0.7034951455080816,-0.5142321695483644,-0.8539873061895399,-0.4654454324938792,-0.4684216531656902,-0.43287579339002974,0.3170599061718306,0.6126269318316162,-0.5106151125884825
-1.7190948150492158,-0.7033514064069948,-0.51337176257043,-0.8537740943819118,-0.464544018512445,1.934996554833432,-0.03182760831910534,0.3169745583964891,0.6149387350205503,1.2857204707983119
-1.718866515604986,-0.7515816114010148,-0.5465158273481434,-1.0785427717352731,-0.6581451368294347,-0.47022544291778373,-0.43716603841272045,0.02893860645642767,0.5027352666650922,-0.5126282894597265
-1.7186382161607565,-0.7515472407580953,-0.5466811726358147,-1.0784272971008837,-0.6585941897969904,2.9191369257822717,1.506569155789846,0.02916798472327513,0.5015061017493722,0.8655028553604414
-1.7184099167165268,-0.5825013870463365,-0.62956626906447,-1.2684822060306895,-0.8395028613465083,-0.46981834233689623,-0.44259058092434933,-0.45741537701986734,0.06845083939516342,-0.5175773212410096
-1.7181816172722972,-0.5824205188477848,-0.6294011094865598,-1.2684390108192545,-0.8394016256788036,-0.4704079986514091,-0.44279190629326315,-0.45755529245304577,0.06826897556209847,-0.517220180121451
-1.7179533178280675,-0.5824819595968632,-0.6293311950495314,-1.2684422917768734,-0.8395352619305329,1.7239192209140823,2.2626620460106004,-0.45749612239847387,0.06799123827016222,-0.19279640078319027
-1.717725018383838,-0.17214862818294868,-0.47088238843159297,-0.993280398052697,-0.8773084002422771,-0.4676969866873389,-0.44281673132697064,-0.8857290473405762,-0.5208510358073523,-0.5155365792797202
-1.7174967189396082,-0.17361570577012853,-0.4715912661493186,-0.9932484512201158,-0.8773877999209577,2.6667451936687288,1.0480709363176846,-0.8852855503992134,-0.5206945006458025,1.0273343172111444
-1.7172684194953785,0.159625771275342,-0.2736967192791081,-0.726333271988447,-0.6128891396399992,-0.4688660415428204,-0.4427299695891666,-1.1149741881785407,-0.7083103388365493,-0.516655353704444
-1.717040120051149,0.16039817047587782,-0.27318939474195786,-0.7264471449557878,-0.6130047457736781,-0.46800485395466607,-0.44290196614148014,-1.114866749288355,-0.7082758824733976,-0.5157398502894621
-1.7168118206069192,0.1601185344381616,-0.2727314554594316,-0.7261410556164513,-0.6127859195054915,1.7614861209009676,-0.009531212863009498,-1.114974002578324,-0.7087335038772468,1.1117111949274174
-1.7165835211626896,0.2698608415580505,-0.037518265752080976,-0.6817878735679274,-0.4319416820837823,-0.4685562230293208,-0.44147332861830957,-1.2690687118827564,-0.4392631989813768,-0.5174404435106333
-1.71635522171846,0.2697160329303435,-0.037390661621184464,-0.6826720739295339,-0.4321530346545156,1.2766823533939018,0.3382905490305671,-1.2692118065849183,-0.43876466602579767,0.38418094283637605
-1.7161269222742304,0.2080986034439781,0.17958449915553526,-0.7598443074676686,-0.2740373302353262,-0.4678420003546105,-0.441553762338054,-1.142960130571921,0.061888513443098085,-0.5167337566893734
-1.7158986228300006,0.20825166591749494,0.18106210310319618,-0.7595166715301322,-0.2742756708134107,-0.4676388284865254,-0.4358240855374854,-1.1435552879645052,0.0606304271155825,-0.5138071429165061
-1.715670323385771,0.1974243854096742,0.1621963592198999,-0.7596994437065255,-0.2745104282665721,1.7883222920111306,2.1335382153200477,-1.1145876447561156,0.062223819474485194,-0.35952872596392266
-1.7154420239415413,0.3081254271676876,0.3368769588553196,-0.6308508080857846,-0.12053706020106555,-0.46701912597758366,-0.44320078330010976,-1.0951640721542646,0.07973035708288517,-0.5146057828020028
-1.7152137244973118,0.30858910001937356,0.33716413327965705,-0.6303846171335188,-0.12101361447790042,1.4474513952774704,0.3364590741835791,-1.0955926816982686,0.07927950835577177,0.5384411649755476
-1.714985425053082,0.5720781248526691,0.5032426277484662,-0.4389733250386429,0.042817149898176116,-0.4624827326703342,-0.44336818714011167,-1.2233813625222105,-0.11825296721646948,-0.510407565694949
-1.7147571256088525,0.5726974019773008,0.5032174070685563,-0.43905753217383664,0.04369016371333559,-0.46949116608722036,-0.44320890703145593,-1.2218024833364236,-0.11921700015071157,-0.5168095670962258
-1.7145288261646228,0.5715307047833285,0.5024157406009419,-0.44032282992036476,0.04368218123935404,4.077972531614852,0.07478423531020836,-1.2221745697130426,-0.11702128648147671,3.111990377256729
-1.7143005267203932,1.1818299639166032,1.0508831265533543,0.14209519072475654,0.6200240414420946,-0.47058506860160365,-0.4426506236456282,-1.1571718288763349,-0.18318557725786191,-0.5169424171481792
-1.7140722272761635,1.181417879616612,1.0509050803128255,0.14150793812086937,0.620008358408715,1.9853799800541017,1.0187839451783853,-1.157316681317227,-0.182137690388012,0.44276972369946166
-1.713843927831934,1.6111155412065084,1.4256465252152926,0.5993590082235095,0.9944390339705497,-0.47082404875447204,-0.4432578354807711,-1.27521111139039,-0.30830654179811773,-0.5172419390412796
-1.7136156283877042,1.6111235957928598,1.4256066493837076,0.5993781764946086,0.994492478877147,-0.47042247825142147,-0.44349518253482334,-1.2751425994738363,-0.3081947348002238,-0.5174004356790876
-1.7133873289434747,1.611134011891292,1.4256581162883009,0.5993578384948477,0.9945122696337996,2.103242310305605,0.4058782473182856,-1.2750811863410747,-0.30822683005939866,1.0662147840606808
-1.713159029499245,1.9082466332356254,1.627611611862204,1.0221255421764706,1.3610895058623937,-0.47058209292836456,-0.44277126068813244,-1.4322846537874738,-0.41872673902192176,-0.5170470440319971
-1.7129307300550154,1.9082328868267027,1.6275530121399935,1.022069272577489,1.3610866124879661,1.1762839066155353,-0.043775611534323196,-1.432292172735517,-0.4188401561969919,0.6173316268286299
-1.7127024306107856,2.067204806335421,1.841374479554975,1.1482205786519148,1.5494682322642206,-0.4705820929283644,-0.13682016026206412,-1.519998035166932,-0.2606523245686743,-0.25844848773500984
-1.7124741311665561,2.067094706521906,1.8406788632070672,1.1481960493527021,1.5526580001256947,-0.46915055889810897,-0.4411314614027445,-1.5224735700199235,-0.2653112762026346,-0.5169412051250262
-1.7122458317223264,2.06741817143968,1.8408863305165293,1.1484242809985286,1.5524965052516124,0.7440989140386298,0.44736945772764003,-1.523026897178247,-0.26634397434822804,-0.1842846004819468
-1.7120175322780968,2.2125170278388655,1.9534961888012297,1.2872411127889736,1.6106470880702943,-0.4680893378359353,-0.4413054641346749,-1.377637270424624,-0.9884023968533895,-0.5171648098079575
-1.711789232833867,2.2124073014642525,1.9537168601332964,1.2870736524610507,1.6104514476090077,1.4058955973070852,1.1311582481283016,-1.3770699671949762,-0.9858645991287488,-0.17042289609400244
-1.7115609333896376,2.2362199966161325,2.1393757098411914,1.3749381699150862,1.832968289886887,-0.4680648362077588,-0.4434768329557279,-1.476985937555742,-0.14794304585799686,-0.5153075963665705
-1.7113326339454078,2.2361923577120857,2.1393297616290625,1.3748734783219962,1.832598511282902,-0.46801915389687365,-0.4435815643020473,-1.477429945030458,-0.1481948390333762,-0.5151782225198875
-1.7111043345011783,2.235945906075744,2.1390527073230805,1.37417796239666,1.8325242833615651,0.2066845177508781,0.8023934250338098,-1.4782451711565037,-0.14787994237663238,-0.07025206677881993
-1.7108760350569485,2.0365402445128797,2.147783583142831,1.231844250698813,1.7665271383780832,-0.46869523949183195,-0.44325783548077047,-1.2161970215054785,0.11378198702819786,-0.5160564447399119
-1.710647735612719,2.0365244215591534,2.1477677957756556,1.2319157325217358,1.7663281290216655,-0.027381121251968777,0.3580945065921935,-1.2166689316032757,0.11385508266355204,-0.23647019879286316
-1.7104194361684892,2.0226696404979814,2.0964499908431242,1.3814426820852237,1.9065723143417757,-0.47062277476820036,-0.44353099553471365,-1.2188139091646202,0.24912430110202508,-0.5175492830112612
-1.7101911367242597,2.022824238203709,2.096501651473485,1.3816272885756682,1.9065357120059863,-0.2143456925818107,-0.4421046901648198,-1.2187665096601425,0.2484467042437687,-0.28957606677256115
-1.70996283728003,2.0227926616546017,2.0965085910066352,1.3817568762718975,1.8763917205354952,0.01028017142948483,-0.046881746984146655,-1.2495719418122149,0.24846789432072883,-0.4227554200809091
-1.7097345378358004,1.9442687402709198,2.156979569414471,1.2990093057859569,1.875223377670606,-0.46269485657436554,-0.43982924683811797,-1.4884670430461042,0.39686709176788937,-0.5135884727872275
-1.7095062383915707,1.9426606345392063,2.1559818050265696,1.2976684951906985,1.8739402143954542,0.7616558816892727,0.06591506326869101,-1.4876540260493811,0.3971320005672736,0.15383200664645438
-1.709277938947341,1.7424620320969824,2.0208470993610583,1.2480311450357002,1.7261829731351372,-0.4652406824869018,-0.4416128329218594,-1.488290150774893,0.34778839967442327,-0.5143575697091922
-1.7090496395031114,1.741928865490729,2.0205513496695886,1.2473589119634256,1.7263554918878365,-0.46885141637001765,-0.44120629135638084,-1.4864982614452908,0.34911550601669994,-0.517271965221353
-1.7088213400588816,1.7404051867210564,2.0206392323210842,1.2460785147540514,1.726711104187449,0.1458906038933691,0.9450150383172724,-1.4854065476230083,0.351978206647927,0.10466143650352633
-1.7085930406146521,1.9722459791365137,2.1120629644050313,1.3232326170221376,1.7128828571153192,-0.46512673061985194,-0.44237578187012105,-1.3568418529002437,0.07293472681174537,-0.5136108008110645
-1.7083647411704224,1.8923781620207747,2.0232001355938496,1.322109499327522,1.7126216980913271,0.20703391390268003,0.40204873547300674,-1.393387130709645,0.07252330302541332,-0.4089472161124824
-1.7081364417261928,1.6916168783261907,1.741114925841634,1.341798327349745,1.7234118836263344,-0.47034425285124665,-0.43941868036687326,-1.3050863592482138,0.1194503909772289,-0.514426039225003
-1.707908142281963,1.6915548705198242,1.740984900220418,1.3417305386841323,1.7233469591276867,-0.46814706602034556,-0.43586152388507826,-1.304784050589565,0.11942181394184538,-0.5133842895279579
-1.7076798428377336,1.6916499278568444,1.740738116352012,1.3417595321433606,1.7226793883493279,0.572117480761891,0.34669190234896324,-1.3045672462335458,0.11811295757671633,-0.2529854750991937
-1.7074515433935038,1.646103527138296,1.6524658229222602,1.348884145352382,1.7366640518944947,-0.46963942949087634,-0.4403879323925268,-0.5635754916253837,0.17808179826919568,-0.5158755750662544
-1.7072232439492743,1.7773924960285639,1.652734849499347,1.4840398646504356,1.736505864070682,-0.10901063449542046,-0.3166156906189842,-0.5612979317635647,-1.0027077306960728,-0.30144582757937316
-1.7069949445050445,1.757100300022207,1.7619548181735043,1.3172159600669533,1.6901668338600218,-0.468292139691234,-0.44325783548077147,-0.9834791967190644,0.1281766661670732,-0.5156959680413596
-1.706766645060815,1.765082142913847,1.7619048970148208,1.3257267928183445,1.6902793189676137,-0.4657875730424369,-0.44299734609619923,-0.9840239763779035,0.08799147640303753,-0.5136764031250801
-1.7065383456165852,1.7925015139181766,1.7623331733499321,1.3527143037298368,1.6898442503130613,0.10699826198698346,0.06278345406513831,-0.981884228882074,-0.000358181216587475,-0.42895628087046933
-1.7063100461723557,1.5361310799267036,1.4747985119430993,1.3236374330109741,1.743243635440935,-0.4691581187559255,-0.4312353745611385,0.42136713134452897,0.0786685855531258,-0.5085699910769869
-1.706081746728126,1.710221059603887,1.4743827360792245,1.542388062332942,1.7445330363243847,-0.30388858287815823,0.37089321627115585,0.42191616030548623,-1.3818446689153223,0.021617656812371912
-1.7058534472838964,1.58365077504181,1.4471610183094574,1.4330429229971846,1.682168418179834,3.103981618679073,-0.4437213329374369,0.3320892431287818,-0.16689055230390187,2.679243269571991
-1.7056251478396667,1.2954359090997987,1.0521243791133883,1.5883842756630924,1.500364177101612,-0.4656066054204567,-0.43993765885672464,0.5851133108880341,-0.2826248754742946,-0.5161007052402444
-1.7053968483954371,1.2962296078400677,1.0520492315791459,1.6542250140265542,1.5001347353176218,1.375516191726454,0.4772486371023723,0.5840865680720718,-0.28439157956692707,0.3551129344114386
-1.7051685489512074,1.302263509820963,0.8757343268689891,1.8600223067936086,1.7643949056864694,0.9621873412150586,-0.4364366623924678,0.8825241943155204,-0.5220792188335228,0.7577615441109862
-1.7049402495069779,1.3021717902803742,0.8757476592607939,1.7794900167382632,1.598775008077666,2.456937501392043,0.601424248843687,0.7736107759280654,-0.5384298107396696,1.2172298020777694
-1.7047119500627481,1.195796882377464,0.5354448253630086,1.9845393216637475,1.4153728663510141,-0.4699535299262262,-0.44222492255844703,1.0073848717142653,-0.8734921574245171,-0.5171473633301676
-1.7044836506185186,1.1953056107989242,0.53504134536856,1.9892612309133864,1.415155880460094,-0.4706651482067384,-0.4434394534400281,1.0080817995665095,-0.873588783040243,-0.5175375463650053
-1.7042553511742888,1.1953065138655319,0.5350174292830578,1.9892945613731459,1.4152011370112523,0.3208287690020354,0.7741392079882419,1.0080260641850405,-0.8735141298223993,-0.19620816127865215
-1.7040270517300593,1.792986642988797,0.9351620593262218,2.430392596590965,1.638035371961402,0.8837670962614309,-0.44315407495444326,0.545570930832684,-1.1915628164397236,0.6933110731564972
-1.7037987522858296,1.7831097513807324,0.9141995865201938,2.37161497929399,1.680103205681593,2.4301721221525177,0.02216117299746502,0.6655939019900295,-1.2303286610621678,1.6829041469800288
-1.7035704528416,1.5052771141044075,0.5748678504936751,1.8503393554750294,1.4853707647509486,6.219634423139657,-0.44301901126614035,0.764370057596826,-1.2554605173019386,5.464858509573915
-1.7033421533973703,1.331095940094809,0.37092067573191895,1.7261234425887853,1.107158198698777,-0.4704079986514089,-0.44265386837852927,0.5754350273244198,-1.4522148371045738,-0.5171035065569021
-1.7031138539531407,1.331195001175528,0.37043492224076485,1.7260137957804218,1.1071814137901472,3.207091605197989,-0.21815978368145028,0.5755600370548704,-1.4519226676489971,2.580799552400693
-1.702885554508911,1.066836148033866,0.11129220112848086,1.6103291613476776,1.0016244497139102,-0.46907360394819225,-0.4401843378381436,0.9634052871385536,-1.4408274556315308,-0.5162094872601535
-1.7026572550646815,1.0677879634332854,0.1109942920528028,1.610790583974615,1.0016971478218895,1.6206211486244064,0.43117114735155343,0.9630705174415038,-1.4397367660001483,0.6132469036061551
-1.7024289556204517,0.8231205631494969,0.054726527967351474,1.4677855770004995,0.8902844870845261,-0.4654204197203895,-0.44226351723796753,1.0965093230054128,-1.5277727889387755,-0.5139683249692768
-1.7022006561762222,0.8463083847335535,0.07861919055878719,1.46785325121427,0.8895452939448599,-0.46554537795027406,-0.44071508980361096,1.0420690956296095,-1.5275255788604787,-0.515388845152613
-1.7019723567319924,0.822503007686281,0.05408260751849728,1.4674806755605825,0.8903293917090044,1.4208960819620746,0.14121035651994865,1.0964793441029428,-1.5276766067155816,0.6797235257443901
-1.701744057287763,0.7797017810995241,-0.20556008274924434,1.6148938948647036,0.75816644286212,-0.4697725360818574,-0.44317507207941886,1.4373509443020789,-1.4004592285783086,-0.5170897837579721
-1.7015157578435331,0.7793290673869013,-0.20570120921257223,1.614947232150365,0.7579932969759157,2.796097709784377,1.765836466647333,1.4376302647922272,-1.4005636889486461,0.5363335093307695
-1.7012874583993036,0.09624404424589016,-0.6712972763183189,0.9931804174106887,0.27901881589634314,-0.4707536864993578,-0.44369137806553943,1.3721520338798134,-1.3569210205923867,-0.5175307924853861
-1.7010591589550739,0.0962494976514336,-0.6713018254739239,0.9931763269689314,0.2790435500001955,-0.46899907583423156,-0.4396359821019107,1.372174512777192,-1.3569732915444648,-0.5158126490588206
-1.7008308595108441,0.09639910860304604,-0.6711164152931203,0.9932197158472057,0.2796403590251073,1.2168337433533896,1.3104248188138936,1.3715534544836503,-1.3575580875746518,-0.4910148593381863
-1.7006025600666146,-0.2594103873596021,-0.8528083528199153,0.49309701476193574,-0.01872993603493142,-0.46520330689684947,-0.4419281601152442,1.2846348312405385,-0.4750744298678689,-0.5140576226555676
-1.7003742606223848,-0.2592207816623452,-0.852764950166843,0.49339528443995456,-0.019179669501504907,2.240987641104916,0.8933308855929613,1.2834389523702574,-0.4755294632859672,0.7773863437547195
-1.7001459611781553,-0.5219362099525102,-1.086644381853033,0.13117981969618664,-0.4042297998893789,-0.4704800110610611,-0.44281171811036124,1.1065809886985696,-0.4922875606091176,-0.5171725276944332
-1.6999176617339256,-0.5218277311211329,-1.0866611697465303,0.1311979655459687,-0.4042763156776843,-0.47037623259857236,-0.4427785012771464,1.1059751139510121,-0.4924579925784665,-0.5172372569845263
-1.699689362289696,-0.5217512316329506,-1.0865009153282492,0.13118276294470496,-0.4041955262902237,3.082861027430744,1.6503194001755326,1.1060758888700792,-0.49216896112671676,0.8904132552336379
-1.6994610628454663,-0.3204154200744506,-1.1637623585601755,-0.18263011937970167,-0.7231015410611077,-0.46846555318069627,-0.4376554924218176,0.26523448924743476,-0.8451261870466052,-0.5146157918094661
-1.6992327634012367,-0.3195927361407426,-1.1622791069047556,-0.18186382777393473,-0.7230831596555276,1.7581772237003819,1.3954614466907533,0.26475773823127163,-0.8454249975076623,-0.07878750980408508
-1.699004463957007,-0.04498290168664243,-0.99629550022809,-0.2609318501395719,-0.7328546676444851,-0.4703034331685317,-0.4422465166352195,-0.3405386743212739,-1.058860227685899,-0.5168527102011311
-1.6987761645127775,-0.044751327182136307,-0.9960581633677181,-0.26080656274995845,-0.73303740249736,-0.4700887175155527,-0.4425834059241672,-0.3406634105294496,-1.0591871603500675,-0.5173294705699073
